TIMESTAMP,ACTUAL_DELIVERY_MINUTES - ESTIMATED_DELIVERY_MINUTES,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION
2020-08-15 14:23:00.000,-7,1,60.193,24.94,60.198,24.931,40,33,45,22.8,3.29773,0
2020-08-15 14:23:00.000,-9,2,60.173,24.927,60.168,24.938,35,26,45,22.8,3.29773,0
2020-08-15 14:23:00.000,-9,3,60.187,24.962,60.197,24.93,39,30,45,22.8,3.29773,0
2020-08-15 14:25:00.000,-9,1,60.181,24.952,60.18,24.95,26,17,45,22.8,3.29773,0
2020-08-15 14:30:00.000,-8,7,60.159,24.938,60.168,24.93,37,29,45,22.8,3.29773,0
2020-08-15 14:31:00.000,-5,3,60.197,24.923,60.188,24.919,35,30,45,22.8,3.29773,0
2020-08-15 14:32:00.000,-2,1,60.157,24.934,60.163,24.94,30,28,45,22.8,3.29773,0
2020-08-15 14:33:00.000,-16,5,60.16,24.939,60.167,24.94,37,21,45,22.8,3.29773,0
2020-08-15 14:34:00.000,-14,1,60.178,24.954,60.185,24.953,35,21,45,22.8,3.29773,0
2020-08-15 14:35:00.000,-10,1,60.167,24.967,60.167,24.938,37,27,45,22.8,3.29773,0
2020-08-15 14:37:00.000,-6,1,60.171,24.927,60.162,24.94,29,23,45,22.8,3.29773,0
2020-08-15 14:41:00.000,5,1,60.186,24.965,60.188,24.956,23,28,45,22.8,3.29773,0
2020-08-15 14:44:00.000,2,3,60.194,24.942,60.185,24.952,31,33,45,22.8,3.29773,0
2020-08-15 14:45:00.000,-3,3,60.166,24.951,60.16,24.942,30,27,45,22.8,3.29773,0
2020-08-15 14:46:00.000,-3,1,60.186,24.92,60.183,24.919,25,22,45,22.8,3.29773,0
2020-08-15 14:49:00.000,-12,6,60.194,24.938,60.195,24.951,30,18,45,22.8,3.29773,0
2020-08-15 14:49:00.000,-13,4,60.181,24.951,60.183,24.958,40,27,45,22.8,3.29773,0
2020-08-15 14:50:00.000,-2,2,60.176,24.918,60.167,24.94,41,39,45,22.8,3.29773,0
2020-08-15 14:53:00.000,5,4,60.169,24.965,60.169,24.944,34,39,45,22.8,3.29773,0
2020-08-15 14:53:00.000,1,3,60.164,24.926,60.169,24.933,32,33,45,22.8,3.29773,0
2020-08-15 14:55:00.000,7,1,60.184,24.956,60.188,24.956,23,30,45,22.8,3.29773,0
2020-08-15 14:57:00.000,1,3,60.184,24.948,60.169,24.945,47,48,45,22.8,3.29773,0
2020-08-15 14:57:00.000,2,4,60.196,24.963,60.19,24.944,32,34,45,22.8,3.29773,0
2020-08-15 15:01:00.000,-5,1,60.156,24.947,60.168,24.938,39,34,0,22.8,2.9942,0
2020-08-15 15:02:00.000,-8,2,60.16,24.921,60.162,24.914,38,30,0,22.8,2.9942,0
2020-08-15 15:03:00.000,4,2,60.177,24.948,60.188,24.956,36,40,0,22.8,2.9942,0
2020-08-15 15:03:00.000,2,3,60.191,24.954,60.172,24.956,34,36,0,22.8,2.9942,0
2020-08-15 15:05:00.000,12,2,60.194,24.938,60.188,24.956,30,42,0,22.8,2.9942,0
2020-08-15 15:10:00.000,-2,6,60.168,24.963,60.169,24.933,47,45,0,22.8,2.9942,0
2020-08-15 15:12:00.000,4,2,60.178,24.947,60.169,24.932,38,42,0,22.8,2.9942,0
2020-08-15 15:13:00.000,-10,1,60.187,24.944,60.191,24.944,40,30,0,22.8,2.9942,0
2020-08-15 15:15:00.000,-8,3,60.186,24.96,60.183,24.948,41,33,0,22.8,2.9942,0
2020-08-15 15:16:00.000,-12,4,60.167,24.958,60.167,24.938,38,26,0,22.8,2.9942,0
2020-08-15 15:16:00.000,2,6,60.175,24.954,60.167,24.936,37,39,0,22.8,2.9942,0
2020-08-15 15:19:00.000,8,4,60.185,24.922,60.183,24.919,29,37,0,22.8,2.9942,0
2020-08-15 15:21:00.000,4,2,60.181,24.949,60.169,24.947,39,43,0,22.8,2.9942,0
2020-08-15 15:22:00.000,-13,4,60.16,24.955,60.16,24.946,31,18,0,22.8,2.9942,0
2020-08-15 15:23:00.000,-9,6,60.188,24.958,60.187,24.966,30,21,0,22.8,2.9942,0
2020-08-15 15:24:00.000,9,2,60.174,24.957,60.168,24.939,34,43,0,22.8,2.9942,0
2020-08-15 15:30:00.000,1,1,60.157,24.946,60.165,24.952,34,35,0,22.8,2.9942,0
2020-08-15 15:33:00.000,5,4,60.196,24.929,60.189,24.917,42,47,0,22.8,2.9942,0
2020-08-15 15:33:00.000,0,4,60.185,24.919,60.189,24.917,36,36,0,22.8,2.9942,0
2020-08-15 15:33:00.000,-15,3,60.186,24.911,60.181,24.925,45,30,0,22.8,2.9942,0
2020-08-15 15:36:00.000,-6,5,60.163,24.939,60.167,24.931,42,36,0,22.8,2.9942,0
2020-08-15 15:37:00.000,-7,8,60.17,24.932,60.169,24.93,38,31,0,22.8,2.9942,0
2020-08-15 15:39:00.000,-2,3,60.199,24.956,60.194,24.956,31,29,0,22.8,2.9942,0
2020-08-15 15:40:00.000,-15,8,60.167,24.934,60.16,24.938,44,29,0,22.8,2.9942,0
2020-08-15 15:41:00.000,4,1,60.161,24.918,60.168,24.935,48,52,0,22.8,2.9942,0
2020-08-15 15:42:00.000,5,1,60.195,24.958,60.195,24.951,31,36,0,22.8,2.9942,0
2020-08-15 15:43:00.000,14,1,60.17,24.932,60.167,24.938,39,53,0,22.8,2.9942,0
2020-08-15 15:45:00.000,-7,1,60.16,24.939,60.164,24.932,35,28,0,22.8,2.9942,0
2020-08-15 15:47:00.000,-3,1,60.172,24.919,60.17,24.945,44,41,0,22.8,2.9942,0
2020-08-15 15:50:00.000,-20,2,60.184,24.92,60.183,24.919,43,23,0,22.8,2.9942,0
2020-08-15 15:51:00.000,-10,6,60.192,24.961,60.188,24.96,42,32,0,22.8,2.9942,0
2020-08-15 15:52:00.000,2,1,60.184,24.924,60.164,24.941,47,49,0,22.8,2.9942,0
2020-08-15 15:55:00.000,16,4,60.166,24.922,60.166,24.931,33,49,0,22.8,2.9942,0
2020-08-15 15:55:00.000,6,2,60.193,24.958,60.18,24.949,38,44,0,22.8,2.9942,0
2020-08-15 15:56:00.000,-3,1,60.156,24.946,60.157,24.955,36,33,0,22.8,2.9942,0
2020-08-15 15:57:00.000,-13,3,60.169,24.925,60.181,24.925,50,37,0,22.8,2.9942,0
2020-08-15 16:00:00.000,-2,1,60.171,24.955,60.171,24.947,40,38,0,23.3,2.43105,0
2020-08-15 16:01:00.000,-12,1,60.158,24.948,60.169,24.933,52,40,0,23.3,2.43105,0
2020-08-15 16:03:00.000,0,4,60.185,24.917,60.189,24.917,37,37,0,23.3,2.43105,0
2020-08-15 16:08:00.000,-14,1,60.161,24.948,60.169,24.933,42,28,0,23.3,2.43105,0
2020-08-15 16:10:00.000,-18,3,60.172,24.919,60.181,24.925,49,31,0,23.3,2.43105,0
2020-08-15 16:12:00.000,1,1,60.192,24.941,60.163,24.926,51,52,0,23.3,2.43105,0
2020-08-15 16:12:00.000,-13,1,60.188,24.965,60.188,24.957,43,30,0,23.3,2.43105,0
2020-08-15 16:13:00.000,-13,5,60.198,24.944,60.194,24.95,48,35,0,23.3,2.43105,0
2020-08-15 16:16:00.000,-7,3,60.186,24.919,60.181,24.925,40,33,0,23.3,2.43105,0
2020-08-15 16:16:00.000,-7,3,60.165,24.949,60.169,24.945,41,34,0,23.3,2.43105,0
2020-08-15 16:18:00.000,-7,4,60.174,24.927,60.181,24.925,40,33,0,23.3,2.43105,0
2020-08-15 16:22:00.000,2,1,60.174,24.937,60.174,24.931,39,41,0,23.3,2.43105,0
2020-08-15 16:22:00.000,2,1,60.162,24.913,60.169,24.93,45,47,0,23.3,2.43105,0
2020-08-15 16:24:00.000,-8,1,60.182,24.921,60.168,24.938,47,39,0,23.3,2.43105,0
2020-08-15 16:25:00.000,-12,1,60.186,24.965,60.188,24.953,34,22,0,23.3,2.43105,0
2020-08-15 16:28:00.000,-1,3,60.16,24.919,60.167,24.938,40,39,0,23.3,2.43105,0
2020-08-15 16:28:00.000,6,1,60.159,24.934,60.16,24.946,28,34,0,23.3,2.43105,0
2020-08-15 16:31:00.000,-4,2,60.183,24.943,60.185,24.961,49,45,0,23.3,2.43105,0
2020-08-15 16:32:00.000,-4,1,60.184,24.915,60.189,24.917,40,36,0,23.3,2.43105,0
2020-08-15 16:35:00.000,-9,4,60.173,24.922,60.163,24.93,43,34,0,23.3,2.43105,0
2020-08-15 16:39:00.000,1,1,60.16,24.942,60.167,24.938,41,42,0,23.3,2.43105,0
2020-08-15 16:41:00.000,3,4,60.173,24.921,60.163,24.941,39,42,0,23.3,2.43105,0
2020-08-15 16:43:00.000,9,1,60.169,24.925,60.165,24.929,33,42,0,23.3,2.43105,0
2020-08-15 16:44:00.000,-6,4,60.195,24.953,60.185,24.961,42,36,0,23.3,2.43105,0
2020-08-15 16:46:00.000,-8,7,60.167,24.929,60.171,24.947,50,42,0,23.3,2.43105,0
2020-08-15 16:47:00.000,-1,1,60.163,24.936,60.162,24.928,38,37,0,23.3,2.43105,0
2020-08-15 16:48:00.000,-6,1,60.184,24.941,60.194,24.95,40,34,0,23.3,2.43105,0
2020-08-15 16:49:00.000,-1,3,60.197,24.929,60.193,24.943,42,41,0,23.3,2.43105,0
2020-08-15 16:49:00.000,-6,1,60.186,24.96,60.185,24.952,37,31,0,23.3,2.43105,0
2020-08-15 16:50:00.000,-3,5,60.16,24.919,60.168,24.93,44,41,0,23.3,2.43105,0
2020-08-15 16:52:00.000,0,10,60.167,24.924,60.169,24.933,37,37,0,23.3,2.43105,0
2020-08-15 16:54:00.000,6,3,60.17,24.956,60.183,24.946,44,50,0,23.3,2.43105,0
2020-08-15 16:55:00.000,9,6,60.189,24.915,60.189,24.917,37,46,0,23.3,2.43105,0
2020-08-15 17:00:00.000,11,1,60.189,24.955,60.187,24.966,35,46,0,23.3,2.01273,0
2020-08-15 17:04:00.000,4,3,60.16,24.954,60.165,24.948,41,45,0,23.3,2.01273,0
2020-08-15 17:06:00.000,1,4,60.159,24.918,60.162,24.914,36,37,0,23.3,2.01273,0
2020-08-15 17:08:00.000,-7,4,60.176,24.92,60.169,24.933,48,41,0,23.3,2.01273,0
2020-08-15 17:08:00.000,12,4,60.196,24.963,60.19,24.956,35,47,0,23.3,2.01273,0
2020-08-15 17:09:00.000,-19,1,60.161,24.934,60.163,24.94,37,18,0,23.3,2.01273,0
2020-08-15 17:10:00.000,-2,1,60.186,24.911,60.165,24.935,47,45,0,23.3,2.01273,0
2020-08-15 17:10:00.000,1,2,60.155,24.94,60.167,24.94,39,40,0,23.3,2.01273,0
2020-08-15 17:12:00.000,3,1,60.178,24.96,60.183,24.951,35,38,0,23.3,2.01273,0
2020-08-15 17:18:00.000,5,3,60.16,24.918,60.169,24.93,44,49,0,23.3,2.01273,0
2020-08-15 17:26:00.000,2,1,60.182,24.958,60.185,24.961,33,35,0,23.3,2.01273,0
2020-08-15 17:30:00.000,-2,2,60.188,24.944,60.183,24.923,45,43,0,23.3,2.01273,0
2020-08-15 17:32:00.000,0,5,60.161,24.947,60.182,24.923,55,55,0,23.3,2.01273,0
2020-08-15 17:38:00.000,-3,4,60.185,24.96,60.192,24.952,45,42,0,23.3,2.01273,0
2020-08-15 17:39:00.000,2,1,60.16,24.918,60.167,24.936,42,44,0,23.3,2.01273,0
2020-08-15 17:42:00.000,4,4,60.172,24.956,60.169,24.944,48,52,0,23.3,2.01273,0
2020-08-15 17:43:00.000,-11,4,60.161,24.925,60.167,24.941,51,40,0,23.3,2.01273,0
2020-08-15 17:46:00.000,-6,7,60.196,24.939,60.189,24.917,49,43,0,23.3,2.01273,0
2020-08-15 17:46:00.000,12,3,60.174,24.919,60.164,24.933,39,51,0,23.3,2.01273,0
2020-08-15 17:47:00.000,-4,1,60.162,24.911,60.169,24.941,50,46,0,23.3,2.01273,0
2020-08-15 17:49:00.000,8,4,60.172,24.962,60.17,24.945,44,52,0,23.3,2.01273,0
2020-08-15 17:50:00.000,5,1,60.167,24.936,60.169,24.941,43,48,0,23.3,2.01273,0
2020-08-15 17:51:00.000,2,1,60.184,24.944,60.188,24.953,32,34,0,23.3,2.01273,0
2020-08-15 17:51:00.000,0,3,60.162,24.912,60.165,24.934,42,42,0,23.3,2.01273,0
2020-08-15 17:52:00.000,-3,1,60.156,24.943,60.162,24.936,37,34,0,23.3,2.01273,0
2020-08-15 17:53:00.000,-15,1,60.192,24.943,60.187,24.963,48,33,0,23.3,2.01273,0
2020-08-15 17:54:00.000,6,7,60.186,24.96,60.178,24.949,35,41,0,23.3,2.01273,0
2020-08-15 17:55:00.000,8,1,60.168,24.974,60.163,24.942,44,52,0,23.3,2.01273,0
2020-08-15 17:59:00.000,-5,4,60.19,24.946,60.183,24.951,30,25,0,23.3,2.01273,0
2020-08-15 17:59:00.000,-5,3,60.182,24.979,60.185,24.961,40,35,0,23.3,2.01273,0
2020-08-15 18:03:00.000,10,5,60.157,24.948,60.168,24.939,38,48,0,22.2,2.07505,0
2020-08-15 18:03:00.000,8,1,60.182,24.918,60.184,24.924,24,32,0,22.2,2.07505,0
2020-08-15 18:08:00.000,-9,1,60.165,24.943,60.163,24.934,41,32,0,22.2,2.07505,0
2020-08-15 18:08:00.000,7,2,60.162,24.937,60.169,24.945,41,48,0,22.2,2.07505,0
2020-08-15 18:10:00.000,-11,3,60.158,24.946,60.171,24.947,46,35,0,22.2,2.07505,0
2020-08-15 18:13:00.000,0,1,60.162,24.935,60.187,24.961,45,45,0,22.2,2.07505,0
2020-08-15 18:18:00.000,0,2,60.158,24.922,60.152,24.91,38,38,0,22.2,2.07505,0
2020-08-15 18:19:00.000,-1,1,60.156,24.909,60.162,24.914,35,34,0,22.2,2.07505,0
2020-08-15 18:33:00.000,-1,2,60.185,24.919,60.167,24.938,38,37,0,22.2,2.07505,0
2020-08-15 18:33:00.000,3,2,60.169,24.963,60.169,24.945,41,44,0,22.2,2.07505,0
2020-08-15 18:33:00.000,2,7,60.172,24.956,60.167,24.94,40,42,0,22.2,2.07505,0
2020-08-15 18:40:00.000,3,1,60.161,24.933,60.167,24.938,29,32,0,22.2,2.07505,0
2020-08-15 18:41:00.000,4,1,60.173,24.959,60.178,24.949,29,33,0,22.2,2.07505,0
2020-08-15 18:55:00.000,9,6,60.189,24.914,60.189,24.917,30,39,0,22.2,2.07505,0
2020-08-15 19:04:00.000,3,4,60.17,24.926,60.167,24.931,28,31,0,21.1,1.92922,0
2020-08-15 19:09:00.000,-3,1,60.176,24.959,60.187,24.96,26,23,0,21.1,1.92922,0
2020-08-15 19:12:00.000,-3,2,60.186,24.964,60.167,24.94,40,37,0,21.1,1.92922,0
2020-08-15 19:14:00.000,1,5,60.197,24.966,60.19,24.956,24,25,0,21.1,1.92922,0
2020-08-15 19:16:00.000,3,2,60.162,24.939,60.167,24.938,19,22,0,21.1,1.92922,0
2020-08-15 19:20:00.000,3,1,60.188,24.917,60.183,24.919,19,22,0,21.1,1.92922,0
2020-08-15 19:25:00.000,-8,1,60.172,24.957,60.169,24.948,32,24,0,21.1,1.92922,0
2020-08-15 19:38:00.000,-13,1,60.185,24.958,60.167,24.938,37,24,0,21.1,1.92922,0
2020-08-15 19:42:00.000,-6,6,60.188,24.961,60.167,24.94,38,32,0,21.1,1.92922,0
2020-08-15 19:46:00.000,-17,4,60.196,24.923,60.193,24.958,36,19,0,21.1,1.92922,0
2020-08-15 19:47:00.000,10,3,60.189,24.917,60.195,24.957,35,45,0,21.1,1.92922,0
2020-08-15 20:01:00.000,0,2,60.165,24.946,60.164,24.932,26,26,0,20,1.75014,0
2020-08-15 20:05:00.000,-12,1,60.163,24.927,60.168,24.93,32,20,0,20,1.75014,0
2020-08-15 20:08:00.000,5,3,60.169,24.96,60.169,24.944,37,42,0,20,1.75014,0
2020-08-15 20:09:00.000,-2,5,60.184,24.963,60.178,24.949,29,27,0,20,1.75014,0
2020-08-15 20:28:00.000,-7,4,60.17,24.926,60.166,24.934,29,22,0,20,1.75014,0
2020-08-15 20:49:00.000,-7,6,60.186,24.959,60.178,24.949,31,24,0,20,1.75014,0
2020-08-15 20:56:00.000,-2,4,60.158,24.948,60.167,24.94,27,25,0,20,1.75014,0
2020-08-15 21:01:00.000,-7,3,60.194,24.944,60.178,24.949,34,27,0,19.4,1.57563,0
2020-08-15 21:04:00.000,-3,4,60.164,24.948,60.166,24.934,30,27,0,19.4,1.57563,0
2020-08-15 21:05:00.000,-21,1,60.196,24.923,60.194,24.958,47,26,0,19.4,1.57563,0
2020-08-15 21:15:00.000,-6,2,60.159,24.921,60.168,24.93,27,21,0,19.4,1.57563,0
2020-08-15 21:36:00.000,-7,4,60.176,24.922,60.195,24.963,40,33,0,19.4,1.57563,0
2020-08-15 21:37:00.000,16,4,60.178,24.921,60.167,24.931,31,47,0,19.4,1.57563,0
2020-08-15 21:52:00.000,7,1,60.184,24.978,60.169,24.93,45,52,0,19.4,1.57563,0
2020-08-16 06:04:00.000,-14,1,60.156,24.914,60.168,24.93,35,21,0,20.6,1.70639,0
2020-08-16 06:12:00.000,-10,1,60.187,24.945,60.169,24.941,44,34,0,20.6,1.70639,0
2020-08-16 06:31:00.000,7,1,60.191,24.964,60.198,24.93,44,51,0,20.6,1.70639,0
2020-08-16 06:54:00.000,6,3,60.182,24.942,60.187,24.96,29,35,0,20.6,1.70639,0
2020-08-16 07:13:00.000,-3,7,60.172,24.954,60.178,24.949,34,31,0,22.8,2.49874,0
2020-08-16 07:21:00.000,-35,1,60.159,24.947,60.163,24.938,50,15,0,22.8,2.49874,0
2020-08-16 07:26:00.000,-8,4,60.196,24.958,60.198,24.93,36,28,0,22.8,2.49874,0
2020-08-16 07:31:00.000,-17,2,60.171,24.928,60.168,24.935,36,19,0,22.8,2.49874,0
2020-08-16 07:38:00.000,-10,2,60.158,24.95,60.162,24.914,37,27,0,22.8,2.49874,0
2020-08-16 07:43:00.000,4,4,60.176,24.956,60.178,24.949,24,28,0,22.8,2.49874,0
2020-08-16 07:52:00.000,-2,1,60.184,24.941,60.178,24.949,25,23,0,22.8,2.49874,0
2020-08-16 07:53:00.000,-10,1,60.166,24.928,60.162,24.939,24,14,0,22.8,2.49874,0
2020-08-16 07:54:00.000,-6,3,60.182,24.946,60.186,24.947,27,21,0,22.8,2.49874,0
2020-08-16 08:00:00.000,-19,4,60.181,24.924,60.194,24.956,49,30,0,23.3,3.34448,0
2020-08-16 08:00:00.000,3,2,60.16,24.938,60.157,24.955,32,35,0,23.3,3.34448,0
2020-08-16 08:04:00.000,-4,6,60.186,24.947,60.186,24.947,26,22,0,23.3,3.34448,0
2020-08-16 08:05:00.000,-5,1,60.188,24.947,60.159,24.942,45,40,0,23.3,3.34448,0
2020-08-16 08:07:00.000,-4,3,60.155,24.948,60.162,24.939,31,27,0,23.3,3.34448,0
2020-08-16 08:26:00.000,7,3,60.189,24.957,60.194,24.956,26,33,0,23.3,3.34448,0
2020-08-16 08:28:00.000,9,5,60.172,24.959,60.184,24.948,37,46,0,23.3,3.34448,0
2020-08-16 08:29:00.000,-1,1,60.158,24.933,60.162,24.94,31,30,0,23.3,3.34448,0
2020-08-16 08:30:00.000,-8,3,60.191,24.942,60.19,24.956,30,22,0,23.3,3.34448,0
2020-08-16 08:31:00.000,3,3,60.188,24.956,60.195,24.957,25,28,0,23.3,3.34448,0
2020-08-16 08:39:00.000,1,7,60.159,24.943,60.184,24.953,43,44,0,23.3,3.34448,0
2020-08-16 08:40:00.000,25,6,60.163,24.937,60.162,24.94,23,48,0,23.3,3.34448,0
2020-08-16 08:47:00.000,-12,3,60.16,24.937,60.168,24.93,31,19,0,23.3,3.34448,0
2020-08-16 08:55:00.000,-11,3,60.161,24.938,60.169,24.941,35,24,0,23.3,3.34448,0
2020-08-16 09:02:00.000,3,3,60.199,24.969,60.19,24.956,37,40,0,25.6,3.84689,0
2020-08-16 09:04:00.000,-7,8,60.158,24.948,60.169,24.945,40,33,0,25.6,3.84689,0
2020-08-16 09:06:00.000,-5,2,60.194,24.938,60.181,24.926,33,28,0,25.6,3.84689,0
2020-08-16 09:09:00.000,-7,3,60.186,24.943,60.186,24.978,45,38,0,25.6,3.84689,0
2020-08-16 09:10:00.000,-1,1,60.19,24.945,60.185,24.961,34,33,0,25.6,3.84689,0
2020-08-16 09:13:00.000,7,4,60.156,24.933,60.168,24.952,43,50,0,25.6,3.84689,0
2020-08-16 09:15:00.000,3,4,60.195,24.939,60.185,24.98,46,49,0,25.6,3.84689,0
2020-08-16 09:15:00.000,-12,1,60.185,24.954,60.187,24.956,47,35,0,25.6,3.84689,0
2020-08-16 09:16:00.000,-11,1,60.186,24.942,60.194,24.95,33,22,0,25.6,3.84689,0
2020-08-16 09:17:00.000,-11,3,60.161,24.942,60.168,24.93,28,17,0,25.6,3.84689,0
2020-08-16 09:18:00.000,2,3,60.183,24.956,60.184,24.948,37,39,0,25.6,3.84689,0
2020-08-16 09:18:00.000,-6,1,60.191,24.944,60.187,24.956,33,27,0,25.6,3.84689,0
2020-08-16 09:20:00.000,-9,1,60.168,24.932,60.173,24.929,32,23,0,25.6,3.84689,0
2020-08-16 09:21:00.000,1,1,60.192,24.917,60.192,24.909,27,28,0,25.6,3.84689,0
2020-08-16 09:22:00.000,11,3,60.174,24.922,60.168,24.934,33,44,0,25.6,3.84689,0
2020-08-16 09:25:00.000,6,1,60.174,24.958,60.169,24.933,42,48,0,25.6,3.84689,0
2020-08-16 09:25:00.000,8,5,60.2,24.943,60.207,24.946,27,35,0,25.6,3.84689,0
2020-08-16 09:28:00.000,8,1,60.175,24.929,60.169,24.945,43,51,0,25.6,3.84689,0
2020-08-16 09:28:00.000,6,5,60.195,24.923,60.191,24.945,34,40,0,25.6,3.84689,0
2020-08-16 09:29:00.000,8,3,60.164,24.925,60.168,24.93,29,37,0,25.6,3.84689,0
2020-08-16 09:33:00.000,1,5,60.156,24.937,60.163,24.916,46,47,0,25.6,3.84689,0
2020-08-16 09:35:00.000,1,1,60.167,24.967,60.169,24.945,44,45,0,25.6,3.84689,0
2020-08-16 09:36:00.000,-6,3,60.191,24.964,60.188,24.957,36,30,0,25.6,3.84689,0
2020-08-16 09:44:00.000,8,2,60.161,24.937,60.164,24.941,44,52,0,25.6,3.84689,0
2020-08-16 09:51:00.000,3,6,60.196,24.964,60.194,24.956,31,34,0,25.6,3.84689,0
2020-08-16 09:53:00.000,-9,4,60.157,24.91,60.159,24.918,41,32,0,25.6,3.84689,0
2020-08-16 09:55:00.000,-5,5,60.159,24.935,60.167,24.936,47,42,0,25.6,3.84689,0
2020-08-16 09:56:00.000,-7,1,60.167,24.966,60.168,24.952,44,37,0,25.6,3.84689,0
2020-08-16 09:57:00.000,5,4,60.157,24.935,60.169,24.945,38,43,0,25.6,3.84689,0
2020-08-16 09:57:00.000,7,1,60.164,24.92,60.163,24.927,31,38,0,25.6,3.84689,0
2020-08-16 10:01:00.000,-8,2,60.159,24.943,60.168,24.93,34,26,25,26.1,3.99396,0
2020-08-16 10:04:00.000,-15,4,60.185,24.941,60.184,24.953,45,30,25,26.1,3.99396,0
2020-08-16 10:04:00.000,-12,5,60.192,24.943,60.193,24.958,35,23,25,26.1,3.99396,0
2020-08-16 10:08:00.000,5,6,60.2,24.968,60.185,24.979,40,45,25,26.1,3.99396,0
2020-08-16 10:13:00.000,6,5,60.165,24.95,60.169,24.941,36,42,25,26.1,3.99396,0
2020-08-16 10:13:00.000,0,1,60.168,24.951,60.167,24.966,32,32,25,26.1,3.99396,0
2020-08-16 10:15:00.000,-7,6,60.159,24.935,60.169,24.929,34,27,25,26.1,3.99396,0
2020-08-16 10:15:00.000,-1,1,60.16,24.939,60.167,24.938,33,32,25,26.1,3.99396,0
2020-08-16 10:17:00.000,4,1,60.164,24.936,60.169,24.933,30,34,25,26.1,3.99396,0
2020-08-16 10:18:00.000,13,4,60.181,24.925,60.18,24.923,29,42,25,26.1,3.99396,0
2020-08-16 10:20:00.000,4,6,60.165,24.925,60.163,24.919,32,36,25,26.1,3.99396,0
2020-08-16 10:20:00.000,11,1,60.175,24.923,60.169,24.941,38,49,25,26.1,3.99396,0
2020-08-16 10:21:00.000,-6,1,60.186,24.919,60.185,24.941,30,24,25,26.1,3.99396,0
2020-08-16 10:23:00.000,-4,1,60.16,24.93,60.166,24.93,32,28,25,26.1,3.99396,0
2020-08-16 10:23:00.000,-23,4,60.172,24.96,60.187,24.962,40,17,25,26.1,3.99396,0
2020-08-16 10:24:00.000,7,1,60.159,24.915,60.166,24.935,36,43,25,26.1,3.99396,0
2020-08-16 10:25:00.000,1,4,60.19,24.951,60.191,24.945,27,28,25,26.1,3.99396,0
2020-08-16 10:26:00.000,8,4,60.197,24.951,60.19,24.956,30,38,25,26.1,3.99396,0
2020-08-16 10:27:00.000,-18,1,60.166,24.924,60.169,24.932,32,14,25,26.1,3.99396,0
2020-08-16 10:35:00.000,8,3,60.186,24.965,60.193,24.958,30,38,25,26.1,3.99396,0
2020-08-16 10:36:00.000,-2,1,60.164,24.943,60.164,24.941,43,41,25,26.1,3.99396,0
2020-08-16 10:39:00.000,-9,5,60.183,24.944,60.178,24.949,31,22,25,26.1,3.99396,0
2020-08-16 10:41:00.000,7,1,60.186,24.96,60.194,24.95,29,36,25,26.1,3.99396,0
2020-08-16 10:45:00.000,-1,1,60.174,24.927,60.17,24.945,41,40,25,26.1,3.99396,0
2020-08-16 10:46:00.000,11,1,60.188,24.944,60.184,24.945,29,40,25,26.1,3.99396,0
2020-08-16 10:47:00.000,-7,4,60.157,24.914,60.169,24.945,43,36,25,26.1,3.99396,0
2020-08-16 10:47:00.000,-7,2,60.189,24.918,60.169,24.933,42,35,25,26.1,3.99396,0
2020-08-16 10:49:00.000,11,1,60.153,24.916,60.168,24.93,28,39,25,26.1,3.99396,0
2020-08-16 10:56:00.000,11,3,60.177,24.96,60.178,24.949,30,41,25,26.1,3.99396,0
2020-08-16 11:03:00.000,2,1,60.184,24.95,60.182,24.979,37,39,0,25.6,3.5056,0
2020-08-16 11:05:00.000,12,2,60.167,24.939,60.166,24.931,31,43,0,25.6,3.5056,0
2020-08-16 11:07:00.000,-1,2,60.16,24.937,60.168,24.93,28,27,0,25.6,3.5056,0
2020-08-16 11:10:00.000,-15,5,60.199,24.97,60.191,24.975,35,20,0,25.6,3.5056,0
2020-08-16 11:12:00.000,4,1,60.185,24.961,60.188,24.956,24,28,0,25.6,3.5056,0
2020-08-16 11:12:00.000,-9,3,60.186,24.912,60.177,24.922,40,31,0,25.6,3.5056,0
2020-08-16 11:13:00.000,-9,4,60.156,24.913,60.168,24.93,29,20,0,25.6,3.5056,0
2020-08-16 11:14:00.000,-1,5,60.155,24.915,60.168,24.93,35,34,0,25.6,3.5056,0
2020-08-16 11:17:00.000,20,1,60.169,24.923,60.167,24.932,33,53,0,25.6,3.5056,0
2020-08-16 11:17:00.000,-4,4,60.157,24.957,60.169,24.947,38,34,0,25.6,3.5056,0
2020-08-16 11:23:00.000,-1,10,60.186,24.979,60.188,24.954,31,30,0,25.6,3.5056,0
2020-08-16 11:29:00.000,-11,5,60.178,24.927,60.193,24.943,37,26,0,25.6,3.5056,0
2020-08-16 11:30:00.000,1,1,60.157,24.952,60.169,24.941,41,42,0,25.6,3.5056,0
2020-08-16 11:31:00.000,3,1,60.176,24.925,60.183,24.919,28,31,0,25.6,3.5056,0
2020-08-16 11:31:00.000,7,3,60.17,24.921,60.168,24.93,24,31,0,25.6,3.5056,0
2020-08-16 11:33:00.000,0,5,60.158,24.947,60.164,24.941,32,32,0,25.6,3.5056,0
